Ciudades,Rutas,TotalPremium,LimitePremium,Nanosegundos
7,5,5,3,10685
7,5,5,4,14737
7,5,5,5,19416
7,6,0,0,2933
7,6,1,0,2933
7,6,1,1,4958
7,6,2,0,2933
7,6,2,1,5028
7,6,2,2,7263
7,6,3,0,3003
7,6,3,1,5029
7,6,3,2,7263
7,6,3,3,10755
7,6,4,0,3003
7,6,4,1,5099
7,6,4,2,7263
7,6,4,3,10965
7,6,4,4,15225
7,6,5,0,2864
7,6,5,1,5099
7,6,5,2,7333
7,6,5,3,11244
7,6,5,4,15155
7,6,5,5,19835
7,6,6,0,2863
7,6,6,1,5098
7,6,6,2,7264
7,6,6,3,10895
7,6,6,4,15365
7,6,6,5,20044
7,6,6,6,25701
7,7,0,0,2934
7,7,1,0,3003
7,7,1,1,5448
7,7,2,0,3003
7,7,2,1,5308
7,7,2,2,7962
7,7,3,0,3073
7,7,3,1,5168
7,7,3,2,7752
7,7,3,3,11035
7,7,4,0,3004
7,7,4,1,5168
7,7,4,2,8171
7,7,4,3,11384
7,7,4,4,15923
7,7,5,0,3073
7,7,5,1,5448
7,7,5,2,7962
7,7,5,3,11314
7,7,5,4,15715
7,7,5,5,20743
7,7,6,0,3003
7,7,6,1,5238
7,7,6,2,8241
7,7,6,3,11314
7,7,6,4,15853
7,7,6,5,20603
7,7,6,6,26190
7,7,7,0,3073
7,7,7,1,5169
7,7,7,2,7892
7,7,7,3,11453
7,7,7,4,15854
7,7,7,5,20672
7,7,7,6,26399
7,7,7,7,32476
7,8,0,0,3142
7,8,1,0,3003
7,8,1,1,5377
7,8,2,0,3143
7,8,2,1,5517
7,8,2,2,8381
7,8,3,0,3143
7,8,3,1,5517
7,8,3,2,8311
7,8,3,3,11454
7,8,4,0,3143
7,8,4,1,5588
7,8,4,2,8381
7,8,4,3,11733
7,8,4,4,16762
7,8,5,0,3003
7,8,5,1,5517
7,8,5,2,8241
7,8,5,3,11873
7,8,5,4,16622
7,8,5,5,20742
7,8,6,0,3142
7,8,6,1,5378
7,8,6,2,8172
7,8,6,3,11873
7,8,6,4,16273
7,8,6,5,20882
7,8,6,6,26120
7,8,7,0,3073
7,8,7,1,5448
7,8,7,2,8241
7,8,7,3,11524
7,8,7,4,16482
7,8,7,5,20952
7,8,7,6,26121
7,8,7,7,32196
7,8,8,0,3073
7,8,8,1,5377
7,8,8,2,8311
7,8,8,3,11593
7,8,8,4,16902
7,8,8,5,21442
7,8,8,6,27098
7,8,8,7,33035
7,8,8,8,40787
7,9,0,0,3631
7,9,1,0,3771
7,9,1,1,6076
7,9,2,0,3772
7,9,2,1,5937
7,9,2,2,8660
7,9,3,0,3702
7,9,3,1,6146
7,9,3,2,9149
7,9,3,3,12431
7,9,4,0,3422
7,9,4,1,6076
7,9,4,2,8730
7,9,4,3,12851
7,9,4,4,17181
7,9,5,0,3701
7,9,5,1,5937
7,9,5,2,8870
7,9,5,3,12431
7,9,5,4,17390
7,9,5,5,22069
7,9,6,0,3701
7,9,6,1,6076
7,9,6,2,8800
7,9,6,3,12292
7,9,6,4,17390
7,9,6,5,22349
7,9,6,6,27656
7,9,7,0,3841
7,9,7,1,6006
7,9,7,2,8590
7,9,7,3,12362
7,9,7,4,17321
7,9,7,5,22210
7,9,7,6,27727
7,9,7,7,34082
7,9,8,0,3771
7,9,8,1,5936
7,9,8,2,8869
7,9,8,3,12711
7,9,8,4,17111
7,9,8,5,22419
7,9,8,6,27587
7,9,8,7,34291
7,9,8,8,40926
7,9,9,0,3701
7,9,9,1,5866
7,9,9,2,8730
7,9,9,3,12571
7,9,9,4,17181
7,9,9,5,22279
7,9,9,6,27518
7,9,9,7,34292
7,9,9,8,39879
7,9,9,9,47142
7,10,0,0,3841
7,10,1,0,3771
7,10,1,1,6565
7,10,2,0,3841
7,10,2,1,6425
7,10,2,2,8939
7,10,3,0,3911
7,10,3,1,6425
7,10,3,2,9289
7,10,3,3,12990
7,10,4,0,3631
7,10,4,1,6774
7,10,4,2,8940
7,10,4,3,13060
7,10,4,4,17600
7,10,5,0,3841
7,10,5,1,6565
7,10,5,2,8940
7,10,5,3,12921
7,10,5,4,17740
7,10,5,5,22907
7,10,6,0,3841
7,10,6,1,6495
7,10,6,2,8940
7,10,6,3,12920
7,10,6,4,17530
7,10,6,5,22838
7,10,6,6,28634
7,10,7,0,3841
7,10,7,1,6496
7,10,7,2,9079
7,10,7,3,12851
7,10,7,4,18089
7,10,7,5,22768
7,10,7,6,28704
7,10,7,7,34850
7,10,8,0,3981
7,10,8,1,6215
7,10,8,2,8939
7,10,8,3,12572
7,10,8,4,17320
7,10,8,5,22209
7,10,8,6,27657
7,10,8,7,34292
7,10,8,8,40787
7,10,9,0,3772
7,10,9,1,6286
7,10,9,2,9149
7,10,9,3,13061
7,10,9,4,17111
7,10,9,5,22209
7,10,9,6,27517
7,10,9,7,34013
7,10,9,8,40856
7,10,9,9,47981
7,10,10,0,3911
7,10,10,1,5937
7,10,10,2,9079
7,10,10,3,12641
7,10,10,4,17181
7,10,10,5,22349
7,10,10,6,27377
7,10,10,7,34012
7,10,10,8,40787
7,10,10,9,48260
7,10,10,10,56711
7,11,0,0,3981
7,11,1,0,4050
7,11,1,1,6704
7,11,2,0,3981
7,11,2,1,6425
7,11,2,2,9428
7,11,3,0,4050
7,11,3,1,6356
7,11,3,2,9149
7,11,3,3,13061
7,11,4,0,3632
7,11,4,1,6425
7,11,4,2,9219
7,11,4,3,13479
7,11,4,4,18298
7,11,5,0,3912
7,11,5,1,6425
7,11,5,2,9289
7,11,5,3,13270
7,11,5,4,18368
7,11,5,5,23187
7,11,6,0,3911
7,11,6,1,6495
7,11,6,2,9288
7,11,6,3,13410
7,11,6,4,18368
7,11,6,5,23536
7,11,6,6,29962
7,11,7,0,3911
7,11,7,1,6286
7,11,7,2,9708
7,11,7,3,13270
7,11,7,4,18438
7,11,7,5,23187
7,11,7,6,29333
7,11,7,7,35689
7,11,8,0,3911
7,11,8,1,6635
7,11,8,2,9219
7,11,8,3,13200
7,11,8,4,18718
7,11,8,5,23537
7,11,8,6,29403
7,11,8,7,35479
7,11,8,8,42254
7,11,9,0,3981
7,11,9,1,6425
7,11,9,2,9428
7,11,9,3,13200
7,11,9,4,18159
7,11,9,5,23327
7,11,9,6,29194
7,11,9,7,35409
7,11,9,8,42603
7,11,9,9,50285
7,11,10,0,3911
7,11,10,1,6286
7,11,10,2,9289
7,11,10,3,13340
7,11,10,4,18368
7,11,10,5,23327
7,11,10,6,29403
7,11,10,7,35549
7,11,10,8,42533
7,11,10,9,50006
7,11,10,10,59015
7,11,11,0,3981
7,11,11,1,6356
7,11,11,2,9359
7,11,11,3,13549
7,11,11,4,18368
7,11,11,5,23257
7,11,11,6,29752
7,11,11,7,35968
7,11,11,8,42184
7,11,11,9,49308
7,11,11,10,57968
7,11,11,11,67186
7,12,0,0,4050
7,12,1,0,4051
7,12,1,1,6495
7,12,2,0,4121
7,12,2,1,6635
7,12,2,2,9847
7,12,3,0,3771
7,12,3,1,6496
7,12,3,2,9707
7,12,3,3,13340
7,12,4,0,3701
7,12,4,1,6425
7,12,4,2,9638
7,12,4,3,13619
7,12,4,4,18088
7,12,5,0,4050
7,12,5,1,6496
7,12,5,2,9708
7,12,5,3,13549
7,12,5,4,18577
7,12,5,5,23257
7,12,6,0,4051
7,12,6,1,6914
7,12,6,2,9777
7,12,6,3,13828
7,12,6,4,18927
7,12,6,5,24165
7,12,6,6,29892
7,12,7,0,4120
7,12,7,1,6635
7,12,7,2,9987
7,12,7,3,13828
7,12,7,4,18717
7,12,7,5,23955
7,12,7,6,30380
7,12,7,7,36666
7,12,8,0,4120
7,12,8,1,6634
7,12,8,2,10057
7,12,8,3,13968
7,12,8,4,19067
7,12,8,5,23955
7,12,8,6,29961
7,12,8,7,36318
7,12,8,8,43301
7,12,9,0,4050
7,12,9,1,6774
7,12,9,2,9847
7,12,9,3,14038
7,12,9,4,18997
7,12,9,5,23886
7,12,9,6,30381
7,12,9,7,36806
7,12,9,8,43860
7,12,9,9,51682
7,12,10,0,3981
7,12,10,1,6704
7,12,10,2,9917
7,12,10,3,14038
7,12,10,4,19067
7,12,10,5,23955
7,12,10,6,30241
7,12,10,7,36248
7,12,10,8,43860
7,12,10,9,51891
7,12,10,10,60552
7,12,11,0,4120
7,12,11,1,6914
7,12,11,2,10197
7,12,11,3,13549
7,12,11,4,18647
7,12,11,5,23257
7,12,11,6,29193
7,12,11,7,35409
7,12,11,8,42463
7,12,11,9,50006
7,12,11,10,58387
7,12,11,11,66837
7,12,12,0,3980
7,12,12,1,6704
7,12,12,2,9708
7,12,12,3,13689
7,12,12,4,18718
7,12,12,5,23536
7,12,12,6,29194
7,12,12,7,35898
7,12,12,8,41974
7,12,12,9,50425
7,12,12,10,58596
7,12,12,11,67885
7,12,12,12,76824
7,13,0,0,4121
7,13,1,0,4400
7,13,1,1,6705
7,13,2,0,4190
7,13,2,1,6984
7,13,2,2,10616
7,13,3,0,3911
7,13,3,1,6496
7,13,3,2,10057
7,13,3,3,13829
7,13,4,0,3911
7,13,4,1,6774
7,13,4,2,9988
7,13,4,3,13619
7,13,4,4,19066
7,13,5,0,3981
7,13,5,1,6775
7,13,5,2,10336
7,13,5,3,13619
7,13,5,4,18787
7,13,5,5,23815
7,13,6,0,3981
7,13,6,1,6635
7,13,6,2,9777
7,13,6,3,13689
7,13,6,4,18577
7,13,6,5,23816
7,13,6,6,29892
7,13,7,0,4051
7,13,7,1,6495
7,13,7,2,9917
7,13,7,3,13688
7,13,7,4,18787
7,13,7,5,24025
7,13,7,6,29961
7,13,7,7,36387
7,13,8,0,4051
7,13,8,1,6565
7,13,8,2,9847
7,13,8,3,13689
7,13,8,4,18787
7,13,8,5,24235
7,13,8,6,29752
7,13,8,7,36457
7,13,8,8,43092
7,13,9,0,4051
7,13,9,1,6565
7,13,9,2,10267
7,13,9,3,13828
7,13,9,4,18577
7,13,9,5,23606
7,13,9,6,29961
7,13,9,7,36526
7,13,9,8,43091
7,13,9,9,50983
7,13,10,0,4121
7,13,10,1,6775
7,13,10,2,10197
7,13,10,3,13759
7,13,10,4,18717
7,13,10,5,24235
7,13,10,6,29961
7,13,10,7,36736
7,13,10,8,43721
7,13,10,9,51472
7,13,10,10,60691
7,13,11,0,4120
7,13,11,1,6844
7,13,11,2,10127
7,13,11,3,14387
7,13,11,4,18578
7,13,11,5,23886
7,13,11,6,30241
7,13,11,7,36526
7,13,11,8,42952
7,13,11,9,51752
7,13,11,10,59923
7,13,11,11,69142
7,13,12,0,4121
7,13,12,1,6775
7,13,12,2,9848
7,13,12,3,13829
7,13,12,4,18857
7,13,12,5,24164
7,13,12,6,30450
7,13,12,7,36667
7,13,12,8,43930
7,13,12,9,51822
7,13,12,10,60412
7,13,12,11,69212
7,13,12,12,79130
7,13,13,0,4121
7,13,13,1,7123
7,13,13,2,10127
7,13,13,3,14247
7,13,13,4,18787
7,13,13,5,23816
7,13,13,6,30381
7,13,13,7,36806
7,13,13,8,43860
7,13,13,9,51891
7,13,13,10,59784
7,13,13,11,69282
7,13,13,12,79408
7,13,13,13,89395
7,14,0,0,4260
7,14,1,0,4330
7,14,1,1,7194
7,14,2,0,4261
7,14,2,1,7264
7,14,2,2,10825
7,14,3,0,4051
7,14,3,1,7123
7,14,3,2,10477
7,14,3,3,14387
7,14,4,0,3981
7,14,4,1,7124
7,14,4,2,10686
7,14,4,3,14038
7,14,4,4,19555
7,14,5,0,4399
7,14,5,1,6915
7,14,5,2,10895
7,14,5,3,14596
7,14,5,4,19206
7,14,5,5,24514
7,14,6,0,4190
7,14,6,1,6775
7,14,6,2,10336
7,14,6,3,14178
7,14,6,4,18996
7,14,6,5,24514
7,14,6,6,30590
7,14,7,0,4260
7,14,7,1,6705
7,14,7,2,10127
7,14,7,3,14178
7,14,7,4,19415
7,14,7,5,24723
7,14,7,6,30660
7,14,7,7,37435
7,14,8,0,4260
7,14,8,1,6844
7,14,8,2,10406
7,14,8,3,14038
7,14,8,4,19206
7,14,8,5,24444
7,14,8,6,30451
7,14,8,7,36667
7,14,8,8,43790
7,14,9,0,4191
7,14,9,1,6844
7,14,9,2,10127
7,14,9,3,14178
7,14,9,4,19067
7,14,9,5,24514
7,14,9,6,30591
7,14,9,7,37365
7,14,9,8,44069
7,14,9,9,52800
7,14,10,0,4470
7,14,10,1,7124
7,14,10,2,10336
7,14,10,3,14318
7,14,10,4,19346
7,14,10,5,24584
7,14,10,6,30451
7,14,10,7,37016
7,14,10,8,43860
7,14,10,9,52310
7,14,10,10,60621
7,14,11,0,4330
7,14,11,1,7054
7,14,11,2,10196
7,14,11,3,14247
7,14,11,4,19276
7,14,11,5,24584
7,14,11,6,30730
7,14,11,7,37435
7,14,11,8,44419
7,14,11,9,53149
7,14,11,10,61460
7,14,11,11,70678
7,14,12,0,4191
7,14,12,1,6915
7,14,12,2,10546
7,14,12,3,14177
7,14,12,4,19276
7,14,12,5,24653
7,14,12,6,30729
7,14,12,7,37295
7,14,12,8,44139
7,14,12,9,53288
7,14,12,10,61250
7,14,12,11,70329
7,14,12,12,79269
7,14,13,0,4400
7,14,13,1,7124
7,14,13,2,10756
7,14,13,3,14527
7,14,13,4,19136
7,14,13,5,24375
7,14,13,6,31289
7,14,13,7,37504
7,14,13,8,44139
7,14,13,9,53149
7,14,13,10,61669
7,14,13,11,70748
7,14,13,12,80247
7,14,13,13,90793
7,14,14,0,4190
7,14,14,1,7193
7,14,14,2,10616
7,14,14,3,14317
7,14,14,4,19415
7,14,14,5,24653
7,14,14,6,30940
7,14,14,7,37504
7,14,14,8,44209
7,14,14,9,52800
7,14,14,10,61529
7,14,14,11,70818
7,14,14,12,81434
7,14,14,13,92050
7,14,14,14,102316
7,15,0,0,4469
7,15,1,0,4400
7,15,1,1,7473
7,15,2,0,4470
7,15,2,1,7263
7,15,2,2,11244
7,15,3,0,4121
7,15,3,1,7194
7,15,3,2,10965
7,15,3,3,14667
7,15,4,0,4261
7,15,4,1,7333
7,15,4,2,10476
7,15,4,3,14597
7,15,4,4,19974
7,15,5,0,4400
7,15,5,1,7194
7,15,5,2,10755
7,15,5,3,14387
7,15,5,4,19555
7,15,5,5,25073
7,15,6,0,4469
7,15,6,1,6984
7,15,6,2,10756
7,15,6,3,14388
7,15,6,4,19555
7,15,6,5,25002
7,15,6,6,31847
7,15,7,0,4400
7,15,7,1,7193
7,15,7,2,10686
7,15,7,3,14667
7,15,7,4,19835
7,15,7,5,25352
7,15,7,6,31428
7,15,7,7,38552
7,15,8,0,4400
7,15,8,1,7263
7,15,8,2,11244
7,15,8,3,14945
7,15,8,4,19835
7,15,8,5,25212
7,15,8,6,31848
7,15,8,7,38342
7,15,8,8,45396
7,15,9,0,4400
7,15,9,1,7124
7,15,9,2,10825
7,15,9,3,14527
7,15,9,4,19555
7,15,9,5,24933
7,15,9,6,31149
7,15,9,7,37714
7,15,9,8,45117
7,15,9,9,53568
7,15,10,0,4330
7,15,10,1,7403
7,15,10,2,10615
7,15,10,3,14597
7,15,10,4,19765
7,15,10,5,25213
7,15,10,6,31428
7,15,10,7,38203
7,15,10,8,44768
7,15,10,9,53916
7,15,10,10,62507
7,15,11,0,4331
7,15,11,1,7263
7,15,11,2,10825
7,15,11,3,14736
7,15,11,4,19695
7,15,11,5,25282
7,15,11,6,31568
7,15,11,7,37994
7,15,11,8,44767
7,15,11,9,53358
7,15,11,10,62507
7,15,11,11,70888
7,15,12,0,4330
7,15,12,1,7193
7,15,12,2,10755
7,15,12,3,14806
7,15,12,4,19695
7,15,12,5,25072
7,15,12,6,31568
7,15,12,7,38063
7,15,12,8,45326
7,15,12,9,53428
7,15,12,10,62577
7,15,12,11,71377
7,15,12,12,80805
7,15,13,0,4400
7,15,13,1,6984
7,15,13,2,10895
7,15,13,3,14457
7,15,13,4,19904
7,15,13,5,25631
7,15,13,6,31498
7,15,13,7,38342
7,15,13,8,45327
7,15,13,9,54476
7,15,13,10,62717
7,15,13,11,71796
7,15,13,12,81643
7,15,13,13,92538
7,15,14,0,4330
7,15,14,1,7123
7,15,14,2,10825
7,15,14,3,14806
7,15,14,4,19765
7,15,14,5,25143
7,15,14,6,31498
7,15,14,7,37714
7,15,14,8,45326
7,15,14,9,52940
7,15,14,10,61670
7,15,14,11,71657
7,15,14,12,81643
7,15,14,13,91002
7,15,14,14,102177
7,15,15,0,4331
7,15,15,1,7194
7,15,15,2,10965
7,15,15,3,14596
7,15,15,4,19485
7,15,15,5,25282
7,15,15,6,31359
7,15,15,7,38063
7,15,15,8,44698
7,15,15,9,53777
7,15,15,10,62158
7,15,15,11,70539
7,15,15,12,80316
7,15,15,13,90514
7,15,15,14,100920
7,15,15,15,112374
7,16,0,0,4469
7,16,1,0,4469
7,16,1,1,7403
7,16,2,0,4540
7,16,2,1,7543
7,16,2,2,11384
7,16,3,0,4190
7,16,3,1,7264
7,16,3,2,10965
7,16,3,3,14876
7,16,4,0,4330
7,16,4,1,7334
7,16,4,2,11593
7,16,4,3,15295
7,16,4,4,20882
7,16,5,0,4331
7,16,5,1,7333
7,16,5,2,10965
7,16,5,3,15364
7,16,5,4,20812
7,16,5,5,26330
7,16,6,0,4470
7,16,6,1,7333
7,16,6,2,11384
7,16,6,3,15505
7,16,6,4,20603
7,16,6,5,26539
7,16,6,6,32965
7,16,7,0,4330
7,16,7,1,7333
7,16,7,2,11035
7,16,7,3,15365
7,16,7,4,21162
7,16,7,5,26539
7,16,7,6,33314
7,16,7,7,39809
7,16,8,0,4400
7,16,8,1,7333
7,16,8,2,11245
7,16,8,3,15156
7,16,8,4,20882
7,16,8,5,26260
7,16,8,6,32965
7,16,8,7,39460
7,16,8,8,48190
7,16,9,0,4400
7,16,9,1,7404
7,16,9,2,11105
7,16,9,3,15155
7,16,9,4,21162
7,16,9,5,26400
7,16,9,6,33174
7,16,9,7,39529
7,16,9,8,47841
7,16,9,9,56431
7,16,10,0,4400
7,16,10,1,7752
7,16,10,2,11245
7,16,10,3,15435
7,16,10,4,21022
7,16,10,5,26330
7,16,10,6,32895
7,16,10,7,39949
7,16,10,8,47771
7,16,10,9,56291
7,16,10,10,65092
7,16,11,0,4400
7,16,11,1,7613
7,16,11,2,11314
7,16,11,3,15505
7,16,11,4,20743
7,16,11,5,26819
7,16,11,6,33034
7,16,11,7,39879
7,16,11,8,47492
7,16,11,9,55663
7,16,11,10,64393
7,16,11,11,73333
7,16,12,0,4400
7,16,12,1,7752
7,16,12,2,11314
7,16,12,3,15435
7,16,12,4,20882
7,16,12,5,26330
7,16,12,6,33035
7,16,12,7,39809
7,16,12,8,47840
7,16,12,9,56361
7,16,12,10,65301
7,16,12,11,74729
7,16,12,12,84787
7,16,13,0,4470
7,16,13,1,7473
7,16,13,2,11314
7,16,13,3,15505
7,16,13,4,20743
7,16,13,5,26469
7,16,13,6,32895
7,16,13,7,39600
7,16,13,8,47841
7,16,13,9,56641
7,16,13,10,65301
7,16,13,11,74520
7,16,13,12,85206
7,16,13,13,95891
7,16,14,0,4469
7,16,14,1,7473
7,16,14,2,11384
7,16,14,3,15365
7,16,14,4,20812
7,16,14,5,26539
7,16,14,6,32686
7,16,14,7,39669
7,16,14,8,46234
7,16,14,9,53917
7,16,14,10,62368
7,16,14,11,71796
7,16,14,12,82971
7,16,14,13,93098
7,16,14,14,102736
7,16,15,0,4470
7,16,15,1,7752
7,16,15,2,11035
7,16,15,3,14876
7,16,15,4,20323
7,16,15,5,25841
7,16,15,6,31777
7,16,15,7,38622
7,16,15,8,46374
7,16,15,9,54546
7,16,15,10,62438
7,16,15,11,72355
7,16,15,12,82132
7,16,15,13,92399
7,16,15,14,102456
7,16,15,15,114538
7,16,16,0,4470
7,16,16,1,7613
7,16,16,2,10895
7,16,16,3,15085
7,16,16,4,20393
7,16,16,5,25632
7,16,16,6,32057
7,16,16,7,39180
7,16,16,8,46514
7,16,16,9,54405
7,16,16,10,63486
7,16,16,11,72983
7,16,16,12,82691
7,16,16,13,92888
7,16,16,14,103993
7,16,16,15,115865
7,16,16,16,128157
7,17,0,0,5028
7,17,1,0,4819
7,17,1,1,7962
7,17,2,0,4819
7,17,2,1,8171
7,17,2,2,11454
7,17,3,0,4889
7,17,3,1,8380
7,17,3,2,11664
7,17,3,3,15784
7,17,4,0,4680
7,17,4,1,7962
7,17,4,2,11663
7,17,4,3,15644
7,17,4,4,20882
7,17,5,0,4749
7,17,5,1,8032
7,17,5,2,11593
7,17,5,3,15994
7,17,5,4,21161
7,17,5,5,27447
7,17,6,0,4749
7,17,6,1,8032
7,17,6,2,11384
7,17,6,3,16133
7,17,6,4,21092
7,17,6,5,27028
7,17,6,6,33314
7,17,7,0,4749
7,17,7,1,7962
7,17,7,2,11384
7,17,7,3,15575
7,17,7,4,20882
7,17,7,5,26540
7,17,7,6,32406
7,17,7,7,40018
7,17,8,0,4889
7,17,8,1,7892
7,17,8,2,11105
7,17,8,3,15435
7,17,8,4,20882
7,17,8,5,26540
7,17,8,6,32965
7,17,8,7,39600
7,17,8,8,47702
7,17,9,0,4819
7,17,9,1,7753
7,17,9,2,11034
7,17,9,3,15365
7,17,9,4,20603
7,17,9,5,26539
7,17,9,6,32965
7,17,9,7,39320
7,17,9,8,46863
7,17,9,9,55803
7,17,10,0,4680
7,17,10,1,7822
7,17,10,2,11104
7,17,10,3,15784
7,17,10,4,20882
7,17,10,5,26399
7,17,10,6,33035
7,17,10,7,39530
7,17,10,8,47840
7,17,10,9,55942
7,17,10,10,64602
7,17,11,0,4888
7,17,11,1,8032
7,17,11,2,11523
7,17,11,3,16063
7,17,11,4,21511
7,17,11,5,27587
7,17,11,6,33803
7,17,11,7,40647
7,17,11,8,49238
7,17,11,9,57269
7,17,11,10,64602
7,17,11,11,73752
7,17,12,0,4819
7,17,12,1,7822
7,17,12,2,11174
7,17,12,3,15644
7,17,12,4,21022
7,17,12,5,26609
7,17,12,6,32965
7,17,12,7,39879
7,17,12,8,47771
7,17,12,9,55873
7,17,12,10,65161
7,17,12,11,73961
7,17,12,12,83599
7,17,13,0,4819
7,17,13,1,7822
7,17,13,2,11175
7,17,13,3,15575
7,17,13,4,20673
7,17,13,5,26329
7,17,13,6,33105
7,17,13,7,39390
7,17,13,8,47422
7,17,13,9,55663
7,17,13,10,63066
7,17,13,11,72425
7,17,13,12,82133
7,17,13,13,92538
7,17,14,0,4749
7,17,14,1,8102
7,17,14,2,11664
7,17,14,3,15993
7,17,14,4,21511
7,17,14,5,27307
7,17,14,6,33803
7,17,14,7,41136
7,17,14,8,48749
7,17,14,9,57129
7,17,14,10,66279
7,17,14,11,75917
7,17,14,12,83319
7,17,14,13,94145
7,17,14,14,105739
7,17,15,0,4819
7,17,15,1,8031
7,17,15,2,11454
7,17,15,3,15784
7,17,15,4,20743
7,17,15,5,26609
7,17,15,6,32685
7,17,15,7,39809
7,17,15,8,48050
7,17,15,9,55174
7,17,15,10,63136
7,17,15,11,72774
7,17,15,12,82621
7,17,15,13,93307
7,17,15,14,104063
7,17,15,15,116215
7,17,16,0,4749
7,17,16,1,7752
7,17,16,2,11174
7,17,16,3,15644
7,17,16,4,20603
7,17,16,5,26540
7,17,16,6,32964
7,17,16,7,39530
7,17,16,8,47492
7,17,16,9,55873
7,17,16,10,64113
7,17,16,11,73403
7,17,16,12,83180
7,17,16,13,94634
7,17,16,14,104621
7,17,16,15,116914
7,17,16,16,129555
7,17,17,0,4819
7,17,17,1,7822
7,17,17,2,11175
7,17,17,3,15504
7,17,17,4,20673
7,17,17,5,26679
7,17,17,6,32475
7,17,17,7,39599
7,17,17,8,47003
7,17,17,9,55384
7,17,17,10,63695
7,17,17,11,72774
7,17,17,12,82482
7,17,17,13,93936
7,17,17,14,103155
7,17,17,15,116563
7,17,17,16,127948
7,17,17,17,142195
7,18,0,0,4889
7,18,1,0,5029
7,18,1,1,8241
7,18,2,0,4959
7,18,2,1,8171
7,18,2,2,11733
7,18,3,0,4889
7,18,3,1,8521
7,18,3,2,11733
7,18,3,3,16692
7,18,4,0,4609
7,18,4,1,8521
7,18,4,2,12152
7,18,4,3,16622
7,18,4,4,21860
7,18,5,0,4889
7,18,5,1,8311
7,18,5,2,12082
7,18,5,3,16622
7,18,5,4,22000
7,18,5,5,28076
7,18,6,0,4819
7,18,6,1,8171
7,18,6,2,11663
7,18,6,3,16273
7,18,6,4,21580
7,18,6,5,27936
7,18,6,6,34361
7,18,7,0,4888
7,18,7,1,8520
7,18,7,2,11734
7,18,7,3,16483
7,18,7,4,21930
7,18,7,5,28146
7,18,7,6,34711
7,18,7,7,41834
7,18,8,0,4958
7,18,8,1,8241
7,18,8,2,11873
7,18,8,3,16692
7,18,8,4,22000
7,18,8,5,28006
7,18,8,6,34431
7,18,8,7,41834
7,18,8,8,50285
7,18,9,0,4889
7,18,9,1,8241
7,18,9,2,11664
7,18,9,3,16413
7,18,9,4,21720
7,18,9,5,27797
7,18,9,6,34920
7,18,9,7,41904
7,18,9,8,49866
7,18,9,9,58666
7,18,10,0,4959
7,18,10,1,8311
7,18,10,2,11734
7,18,10,3,16272
7,18,10,4,21651
7,18,10,5,27796
7,18,10,6,34501
7,18,10,7,41904
7,18,10,8,49726
7,18,10,9,57967
7,18,10,10,67187
7,18,11,0,4959
7,18,11,1,8031
7,18,11,2,11384
7,18,11,3,16133
7,18,11,4,21302
7,18,11,5,27377
7,18,11,6,33454
7,18,11,7,40787
7,18,11,8,48679
7,18,11,9,56780
7,18,11,10,65580
7,18,11,11,75078
7,18,12,0,4959
7,18,12,1,8171
7,18,12,2,11733
7,18,12,3,16133
7,18,12,4,21441
7,18,12,5,27168
7,18,12,6,33454
7,18,12,7,40228
7,18,12,8,48400
7,18,12,9,55733
7,18,12,10,65022
7,18,12,11,74101
7,18,12,12,83809
7,18,13,0,4889
7,18,13,1,8381
7,18,13,2,11733
7,18,13,3,16413
7,18,13,4,21580
7,18,13,5,27029
7,18,13,6,33174
7,18,13,7,40158
7,18,13,8,48050
7,18,13,9,56640
7,18,13,10,64742
7,18,13,11,74101
7,18,13,12,85136
7,18,13,13,94564
7,18,14,0,4819
7,18,14,1,7962
7,18,14,2,11803
7,18,14,3,15854
7,18,14,4,21371
7,18,14,5,27587
7,18,14,6,33314
7,18,14,7,40717
7,18,14,8,48678
7,18,14,9,56641
7,18,14,10,65301
7,18,14,11,74590
7,18,14,12,85065
7,18,14,13,95402
7,18,14,14,107484
7,18,15,0,4959
7,18,15,1,8101
7,18,15,2,11524
7,18,15,3,15924
7,18,15,4,21511
7,18,15,5,27447
7,18,15,6,33802
7,18,15,7,40717
7,18,15,8,48469
7,18,15,9,56361
7,18,15,10,65720
7,18,15,11,74799
7,18,15,12,84856
7,18,15,13,95611
7,18,15,14,106856
7,18,15,15,118729
7,18,16,0,4819
7,18,16,1,8171
7,18,16,2,11664
7,18,16,3,16133
7,18,16,4,21232
7,18,16,5,26958
7,18,16,6,33593
7,18,16,7,40298
7,18,16,8,48609
7,18,16,9,56012
7,18,16,10,64393
7,18,16,11,73891
7,18,16,12,83809
7,18,16,13,94913
7,18,16,14,105180
7,18,16,15,116704
7,18,16,16,129275
7,18,17,0,4888
7,18,17,1,8102
7,18,17,2,11454
7,18,17,3,16133
7,18,17,4,21091
7,18,17,5,26679
7,18,17,6,33733
7,18,17,7,40926
7,18,17,8,48539
7,18,17,9,56850
7,18,17,10,65371
7,18,17,11,74520
7,18,17,12,84856
7,18,17,13,95053
7,18,17,14,106576
7,18,17,15,119078
7,18,17,16,131300
7,18,17,17,144710
7,18,18,0,4958
7,18,18,1,8101
7,18,18,2,11523
7,18,18,3,15854
7,18,18,4,21232
7,18,18,5,27098
7,18,18,6,33105
7,18,18,7,40159
7,18,18,8,48819
7,18,18,9,55872
7,18,18,10,64672
